file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
Project/aws-sdk-java-v2/codegen/src/main/java/software/amazon/awssdk/codegen/poet/rules/EndpointProviderSpec.java,software.amazon.awssdk.codegen.poet.rules.EndpointProviderSpec,class,19,21,2,19,9,1,0,51,0,0.375,1,1,8,0,3,5,0,0,3,0,0,0,3,1,0,3,0,0,3,0,2,76,7,0,1,0,0,34,0,22,1,25,2,0,0,3,66,1,0
Project/aws-sdk-java-v2/services-custom/s3-transfer-manager/src/main/java/software/amazon/awssdk/transfer/s3/internal/progress/ResumeTransferProgress.java,software.amazon.awssdk.transfer.s3.internal.progress.ResumeTransferProgress,class,5,6,1,5,4,1,0,8,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,12,2,0,0,0,0,1,1,1,0,1,1,0,0,0,27,1,0
Project/aws-sdk-java-v2/services/s3/src/main/java/software/amazon/awssdk/services/s3/internal/crt/S3NativeClientConfiguration.java,software.amazon.awssdk.services.s3.internal.crt.S3NativeClientConfiguration,class,14,20,6,14,26,1,0,20,90,0.8819444,0.125,0.875,16,1,16,0,0,0,16,0,0,0,18,3,0,17,0,1,18,0,0,153,14,0,10,0,0,2,6,22,3,19,1,0,1,1,91,1,1
Project/aws-sdk-java-v2/core/sdk-core/src/main/java/software/amazon/awssdk/core/Response.java,software.amazon.awssdk.core.Response$Builder,innerclass,5,5,0,5,6,1,0,0,15,0.8333333,0,0,6,0,5,1,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,27,5,0,0,0,0,0,0,4,0,4,0,0,0,0,54,25,0
Project/aws-sdk-java-v2/test/codegen-generated-classes-test/src/test/java/software/amazon/awssdk/services/retry/AsyncRetryFailureTest.java,software.amazon.awssdk.services.retry.AsyncRetryFailureTest,class,3,3,0,3,2,2,0,10,0,0,1,1,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,3,0,1,0,1,0,0,0,0,16,1,0
Project/aws-sdk-java-v2/core/protocols/aws-json-protocol/src/main/java/software/amazon/awssdk/protocols/json/internal/unmarshall/JsonUnmarshallerContext.java,software.amazon.awssdk.protocols.json.internal.unmarshall.JsonUnmarshallerContext,class,8,14,6,8,5,1,0,2,2,0.5,0,0,4,1,3,1,0,0,3,0,0,0,2,0,0,2,0,0,2,0,1,37,3,0,0,0,0,0,0,3,0,2,1,0,1,0,40,17,0
Project/aws-sdk-java-v2/core/sdk-core/src/main/java/software/amazon/awssdk/core/internal/checksums/factory/SdkCrc32.java,software.amazon.awssdk.core.internal.checksums.factory.SdkCrc32,class,4,5,1,4,10,1,0,1,0,0.5,0.6666667,0.6666667,8,1,6,2,0,0,6,0,0,0,2,1,0,2,0,0,1,0,0,38,3,2,0,0,39,0,2095,14,47,8,1,0,0,0,31,17,0
Project/aws-sdk-java-v2/core/sdk-core/src/main/java/software/amazon/awssdk/core/ApiName.java,software.amazon.awssdk.core.ApiName$BuilderImpl,innerclass,3,3,0,3,5,1,0,2,6,0.6,0.2,0.2,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,21,3,0,0,0,0,0,0,2,0,2,0,0,0,0,9,26,0
Project/aws-sdk-java-v2/services-custom/dynamodb-enhanced/src/main/java/software/amazon/awssdk/enhanced/dynamodb/internal/converter/string/UriStringConverter.java,software.amazon.awssdk.enhanced.dynamodb.internal.converter.string.UriStringConverter,class,6,10,4,6,4,1,0,2,6,0,0,0,4,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
Project/aws-sdk-java-v2/core/auth/src/main/java/software/amazon/awssdk/auth/signer/internal/SigningAlgorithm.java,software.amazon.awssdk.auth.signer.internal.SigningAlgorithm,enum,2,3,1,2,2,2,0,2,0,0,1,1,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,23,1,0,0,0,0,0,0,2,0,2,0,0,1,0,21,1,0
Project/aws-sdk-java-v2/core/arns/src/test/java/software/amazon/awssdk/arns/ArnResourceTest.java,software.amazon.awssdk.arns.ArnResourceTest,class,3,3,0,3,5,1,0,21,10,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,29,0,0,0,0,0,11,0,7,0,7,0,0,0,1,27,1,0
Project/aws-sdk-java-v2/core/sdk-core/src/test/java/software/amazon/awssdk/core/sync/RequestBodyTest.java,software.amazon.awssdk.core.sync.RequestBodyTest,class,7,7,0,7,11,1,0,37,55,0.90909094,0,0,11,0,11,0,0,0,11,0,0,0,1,0,1,0,0,0,0,0,5,71,0,0,0,1,0,11,9,24,2,24,1,0,0,2,70,1,0
Project/aws-sdk-java-v2/core/sdk-core/src/test/java/software/amazon/awssdk/core/client/handler/ClientHandlerSignerValidationTest.java,software.amazon.awssdk.core.client.handler.ClientHandlerSignerValidationTest$Anonymous2,anonymous,4,4,0,4,1,1,0,4,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
Project/aws-sdk-java-v2/core/sdk-core/src/test/java/software/amazon/awssdk/core/client/handler/ClientHandlerSignerValidationTest.java,software.amazon.awssdk.core.client.handler.ClientHandlerSignerValidationTest$Anonymous1,anonymous,4,4,0,4,1,1,0,4,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
Project/aws-sdk-java-v2/http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/NonManagedEventLoopGroup.java,software.amazon.awssdk.http.nio.netty.internal.NonManagedEventLoopGroup,class,4,5,1,4,2,2,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,17,0
Project/aws-sdk-java-v2/test/codegen-generated-classes-test/src/test/java/software/amazon/awssdk/services/rules/ValidationError.java,software.amazon.awssdk.services.rules.ValidationError,class,2,5,3,2,9,1,0,3,0,0.16666667,0.93333334,1,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,3,26,7,0,3,0,0,1,0,3,1,3,1,0,0,0,16,17,0
Project/aws-sdk-java-v2/core/sdk-core/src/test/java/software/amazon/awssdk/core/client/config/ClientOverrideConfigurationTest.java,software.amazon.awssdk.core.client.config.ClientOverrideConfigurationTest,class,9,10,1,9,19,1,0,49,91,0.9285714,0,0,14,1,13,1,0,0,13,0,0,0,1,1,0,1,0,0,1,0,10,141,1,4,0,1,0,50,10,48,4,47,1,0,0,0,87,1,0
Project/aws-sdk-java-v2/core/sdk-core/src/main/java/software/amazon/awssdk/core/internal/waiters/AsyncWaiterExecutor.java,software.amazon.awssdk.core.internal.waiters.AsyncWaiterExecutor,class,10,12,2,10,16,1,0,26,4,0.5,0,0,5,0,1,3,0,1,2,0,0,0,2,0,0,2,0,0,2,0,1,76,1,0,1,1,0,3,1,12,0,13,4,0,0,3,51,17,0
Project/aws-sdk-java-v2/http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/utils/DelegatingChannelHandlerContext.java,software.amazon.awssdk.http.nio.netty.internal.utils.DelegatingChannelHandlerContext,class,13,14,1,13,42,1,1,32,0,0,1,1,42,0,42,0,0,0,42,0,0,0,1,0,0,1,0,0,1,0,0,129,41,0,0,0,0,0,0,1,0,1,0,0,0,0,72,1025,0
